pair_id,ext_id,name,persona,collected_at,source,label,family,obfuscated,rule_score,net_requests,net_hosts,net_third_party_hosts,net_ext_initiated,net_posts,net_upload_bytes,net_max_upload_bytes,net_encoded_params,net_worker_initiated,dom_reads,dom_sensitive_reads,dom_identity_reads,dom_injections,storage_calls,cookie_reads,cookie_bulk_reads,api_calls,api_distinct,api_high_risk,perm_count,perm_high_risk,host_perm_breadth,exfil_flows,exfil_flows_third_party,msg_passing,net_lowrep_hosts,stat_added_highrisk_perms,stat_escalated_broad_host,stat_added_hosts
synthext0211aaaaaaaaaaaaaaaaaaaaaa:1.2.2->1.2.3,synthext0211aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 211,coupon,2026-10-31,synthetic,benign,,False,0.6,2.0,1.0,1.0,2.0,1.0,64.0,64.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0211aaaaaaaaaaaaaaaaaaaaaa:1.2.3->1.2.4,synthext0211aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 211,coupon,2026-02-11,synthetic,benign,,False,0.76,1.0,2.0,2.0,1.0,2.0,275.0,203.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
synthext0212aaaaaaaaaaaaaaaaaaaaaa:1.6.0->1.6.1,synthext0212aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 212,screenshot,2026-10-24,synthetic,malicious,history_exfil,False,0.9345,1.0,1.0,1.0,1.0,1.0,1495.0,1495.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
synthext0212aaaaaaaaaaaaaaaaaaaaaa:1.6.1->1.6.2,synthext0212aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 212,screenshot,2026-02-18,synthetic,benign,,False,0.6,1.0,1.0,1.0,1.0,1.0,225.0,225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
synthext0212aaaaaaaaaaaaaaaaaaaaaa:1.6.2->1.6.3,synthext0212aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 212,screenshot,2026-09-26,synthetic,benign,,False,0.6,1.0,1.0,1.0,1.0,1.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0212aaaaaaaaaaaaaaaaaaaaaa:1.6.3->1.6.4,synthext0212aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 212,screenshot,2026-06-14,synthetic,malicious,redirect_hijack,False,0.35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0213aaaaaaaaaaaaaaaaaaaaaa:1.6.0->1.6.1,synthext0213aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 213,notes,2026-01-24,synthetic,malicious,form_jacking,True,0.97,4.0,3.0,3.0,4.0,2.0,254.0,190.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
synthext0213aaaaaaaaaaaaaaaaaaaaaa:1.6.1->1.6.2,synthext0213aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 213,notes,2026-10-12,synthetic,benign,,False,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0213aaaaaaaaaaaaaaaaaaaaaa:1.6.2->1.6.3,synthext0213aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 213,notes,2026-02-22,synthetic,malicious,keylogger,True,0.6,2.0,1.0,1.0,2.0,1.0,72.0,72.0,0.0,0.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0213aaaaaaaaaaaaaaaaaaaaaa:1.6.3->1.6.4,synthext0213aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 213,notes,2026-11-01,synthetic,benign,,False,0.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0
synthext0214aaaaaaaaaaaaaaaaaaaaaa:1.0.0->1.0.1,synthext0214aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 214,dictionary,2026-11-16,synthetic,benign,,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0214aaaaaaaaaaaaaaaaaaaaaa:1.0.1->1.0.2,synthext0214aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 214,dictionary,2026-07-22,synthetic,malicious,cookie_theft,True,0.9972,1.0,1.0,1.0,1.0,1.0,2923.0,2923.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
synthext0214aaaaaaaaaaaaaaaaaaaaaa:1.0.2->1.0.3,synthext0214aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 214,dictionary,2026-06-28,synthetic,malicious,sw_beacon,False,0.844,2.0,1.0,1.0,2.0,1.0,316.0,316.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0214aaaaaaaaaaaaaaaaaaaaaa:1.0.3->1.0.4,synthext0214aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 214,dictionary,2026-09-27,synthetic,benign,,False,0.7,1.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0215aaaaaaaaaaaaaaaaaaaaaa:1.2.0->1.2.1,synthext0215aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 215,videohelper,2026-03-02,synthetic,benign,,False,0.7,1.0,1.0,1.0,1.0,1.0,101.0,101.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
synthext0215aaaaaaaaaaaaaaaaaaaaaa:1.2.1->1.2.2,synthext0215aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 215,videohelper,2026-04-16,synthetic,benign,,False,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0215aaaaaaaaaaaaaaaaaaaaaa:1.2.2->1.2.3,synthext0215aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 215,videohelper,2026-01-01,synthetic,malicious,form_jacking,True,0.9625,1.0,1.0,1.0,1.0,1.0,566.0,566.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
synthext0215aaaaaaaaaaaaaaaaaaaaaa:1.2.3->1.2.4,synthext0215aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 215,videohelper,2026-09-11,synthetic,malicious,cookie_theft,True,0.9947,2.0,2.0,2.0,2.0,2.0,582.0,501.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0
synthext0216aaaaaaaaaaaaaaaaaaaaaa:1.2.0->1.2.1,synthext0216aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 216,reader,2026-03-07,synthetic,benign,,False,0.7,1.0,1.0,1.0,1.0,1.0,92.0,92.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0216aaaaaaaaaaaaaaaaaaaaaa:1.2.1->1.2.2,synthext0216aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 216,reader,2026-03-25,synthetic,benign,,False,0.6,1.0,1.0,1.0,1.0,1.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0216aaaaaaaaaaaaaaaaaaaaaa:1.2.2->1.2.3,synthext0216aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 216,reader,2026-09-26,synthetic,benign,,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0216aaaaaaaaaaaaaaaaaaaaaa:1.2.3->1.2.4,synthext0216aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 216,reader,2026-02-10,synthetic,malicious,cookie_theft,False,0.9947,3.0,2.0,2.0,3.0,2.0,810.0,737.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0
synthext0217aaaaaaaaaaaaaaaaaaaaaa:1.0.0->1.0.1,synthext0217aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 217,shopper,2026-01-02,synthetic,benign,,False,0.76,1.0,1.0,1.0,1.0,1.0,105.0,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,1.0,1.0,0.0,0.0
synthext0217aaaaaaaaaaaaaaaaaaaaaa:1.0.1->1.0.2,synthext0217aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 217,shopper,2026-08-01,synthetic,malicious,cookie_theft,False,0.9972,0.0,1.0,1.0,0.0,1.0,1070.0,1070.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0
synthext0217aaaaaaaaaaaaaaaaaaaaaa:1.0.2->1.0.3,synthext0217aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 217,shopper,2026-07-27,synthetic,benign,,False,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0
synthext0217aaaaaaaaaaaaaaaaaaaaaa:1.0.3->1.0.4,synthext0217aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 217,shopper,2026-07-23,synthetic,benign,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
synthext0218aaaaaaaaaaaaaaaaaaaaaa:1.2.0->1.2.1,synthext0218aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 218,contacts,2026-01-07,synthetic,benign,,False,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0218aaaaaaaaaaaaaaaaaaaaaa:1.2.1->1.2.2,synthext0218aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 218,contacts,2026-06-08,synthetic,malicious,redirect_hijack,True,0.844,5.0,2.0,2.0,5.0,1.0,222.0,222.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0218aaaaaaaaaaaaaaaaaaaaaa:1.2.2->1.2.3,synthext0218aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 218,contacts,2026-07-11,synthetic,malicious,form_jacking,False,0.9625,2.0,1.0,1.0,2.0,1.0,502.0,502.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
synthext0218aaaaaaaaaaaaaaaaaaaaaa:1.2.3->1.2.4,synthext0218aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 218,contacts,2026-07-23,synthetic,malicious,redirect_hijack,True,0.61,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
synthext0219aaaaaaaaaaaaaaaaaaaaaa:1.3.0->1.3.1,synthext0219aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 219,passmgr,2026-02-12,synthetic,benign,,False,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
synthext0219aaaaaaaaaaaaaaaaaaaaaa:1.3.1->1.3.2,synthext0219aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 219,passmgr,2026-04-02,synthetic,benign,,False,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0219aaaaaaaaaaaaaaaaaaaaaa:1.3.2->1.3.3,synthext0219aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 219,passmgr,2026-04-22,synthetic,benign,,False,0.955,2.0,1.0,1.0,2.0,1.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
synthext0219aaaaaaaaaaaaaaaaaaaaaa:1.3.3->1.3.4,synthext0219aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 219,passmgr,2026-04-10,synthetic,benign,,False,0.9,3.0,1.0,1.0,3.0,1.0,49.0,49.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
synthext0220aaaaaaaaaaaaaaaaaaaaaa:1.0.0->1.0.1,synthext0220aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 220,weather,2026-05-01,synthetic,malicious,sw_beacon,True,0.844,0.0,1.0,1.0,0.0,1.0,163.0,163.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0220aaaaaaaaaaaaaaaaaaaaaa:1.0.1->1.0.2,synthext0220aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 220,weather,2026-04-23,synthetic,malicious,cookie_theft,False,0.9947,1.0,1.0,1.0,1.0,1.0,945.0,945.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0
synthext0220aaaaaaaaaaaaaaaaaaaaaa:1.0.2->1.0.3,synthext0220aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 220,weather,2026-10-23,synthetic,benign,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
synthext0220aaaaaaaaaaaaaaaaaaaaaa:1.0.3->1.0.4,synthext0220aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 220,weather,2026-08-03,synthetic,benign,,False,0.76,0.0,1.0,1.0,0.0,1.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
synthext0221aaaaaaaaaaaaaaaaaaaaaa:1.6.0->1.6.1,synthext0221aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 221,translate,2026-02-03,synthetic,benign,,False,0.7,1.0,1.0,1.0,1.0,1.0,51.0,51.0,0.0,0.0,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0
synthext0221aaaaaaaaaaaaaaaaaaaaaa:1.6.1->1.6.2,synthext0221aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 221,translate,2026-10-24,synthetic,malicious,cookie_theft,False,0.9971,4.0,2.0,2.0,4.0,2.0,2418.0,2350.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0
synthext0221aaaaaaaaaaaaaaaaaaaaaa:1.6.2->1.6.3,synthext0221aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 221,translate,2026-01-19,synthetic,benign,,False,0.7,2.0,1.0,1.0,2.0,1.0,70.0,70.0,0.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
synthext0221aaaaaaaaaaaaaaaaaaaaaa:1.6.3->1.6.4,synthext0221aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 221,translate,2026-05-15,synthetic,malicious,history_exfil,False,0.9298,0.0,1.0,1.0,0.0,1.0,1013.0,1013.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
synthext0222aaaaaaaaaaaaaaaaaaaaaa:1.5.0->1.5.1,synthext0222aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 222,adblocker,2026-04-09,synthetic,benign,,False,0.68,3.0,2.0,2.0,3.0,1.0,34.0,34.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0
synthext0222aaaaaaaaaaaaaaaaaaaaaa:1.5.1->1.5.2,synthext0222aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 222,adblocker,2026-11-13,synthetic,malicious,cookie_theft,True,0.9963,1.0,1.0,1.0,1.0,1.0,1712.0,1712.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
synthext0222aaaaaaaaaaaaaaaaaaaaaa:1.5.2->1.5.3,synthext0222aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 222,adblocker,2026-07-24,synthetic,malicious,keylogger,True,0.68,3.0,2.0,2.0,3.0,2.0,243.0,190.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0
synthext0222aaaaaaaaaaaaaaaaaaaaaa:1.5.3->1.5.4,synthext0222aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 222,adblocker,2026-09-28,synthetic,benign,,False,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0223aaaaaaaaaaaaaaaaaaaaaa:1.0.0->1.0.1,synthext0223aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 223,coupon,2026-03-16,synthetic,malicious,keylogger,False,0.7,1.0,1.0,1.0,1.0,1.0,150.0,150.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
synthext0223aaaaaaaaaaaaaaaaaaaaaa:1.0.1->1.0.2,synthext0223aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 223,coupon,2026-01-31,synthetic,malicious,clipboard_steal,True,0.6,2.0,1.0,1.0,2.0,1.0,322.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0
synthext0223aaaaaaaaaaaaaaaaaaaaaa:1.0.2->1.0.3,synthext0223aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 223,coupon,2026-05-01,synthetic,malicious,credential_theft,True,0.97,2.0,2.0,2.0,2.0,1.0,202.0,202.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
synthext0223aaaaaaaaaaaaaaaaaaaaaa:1.0.3->1.0.4,synthext0223aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 223,coupon,2026-10-27,synthetic,benign,,False,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
synthext0224aaaaaaaaaaaaaaaaaaaaaa:1.4.0->1.4.1,synthext0224aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 224,screenshot,2026-04-17,synthetic,benign,,False,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0224aaaaaaaaaaaaaaaaaaaaaa:1.4.1->1.4.2,synthext0224aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 224,screenshot,2026-02-17,synthetic,benign,,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0224aaaaaaaaaaaaaaaaaaaaaa:1.4.2->1.4.3,synthext0224aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 224,screenshot,2026-08-08,synthetic,benign,,False,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0224aaaaaaaaaaaaaaaaaaaaaa:1.4.3->1.4.4,synthext0224aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 224,screenshot,2026-08-02,synthetic,benign,,False,0.7,0.0,1.0,1.0,0.0,1.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0225aaaaaaaaaaaaaaaaaaaaaa:1.2.0->1.2.1,synthext0225aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 225,notes,2026-11-09,synthetic,malicious,redirect_hijack,True,0.792,3.0,2.0,2.0,3.0,1.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0225aaaaaaaaaaaaaaaaaaaaaa:1.2.1->1.2.2,synthext0225aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 225,notes,2026-08-26,synthetic,benign,,False,0.6,2.0,1.0,1.0,2.0,1.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0225aaaaaaaaaaaaaaaaaaaaaa:1.2.2->1.2.3,synthext0225aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 225,notes,2026-04-28,synthetic,benign,,False,0.6,0.0,1.0,1.0,0.0,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0225aaaaaaaaaaaaaaaaaaaaaa:1.2.3->1.2.4,synthext0225aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 225,notes,2026-02-15,synthetic,malicious,keylogger,False,0.6,1.0,1.0,1.0,1.0,1.0,68.0,68.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0226aaaaaaaaaaaaaaaaaaaaaa:1.4.0->1.4.1,synthext0226aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 226,dictionary,2026-08-26,synthetic,malicious,cookie_theft,True,0.9971,4.0,3.0,3.0,4.0,2.0,1881.0,1802.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
synthext0226aaaaaaaaaaaaaaaaaaaaaa:1.4.1->1.4.2,synthext0226aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 226,dictionary,2026-05-20,synthetic,benign,,False,0.7,1.0,1.0,1.0,1.0,1.0,72.0,72.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
synthext0226aaaaaaaaaaaaaaaaaaaaaa:1.4.2->1.4.3,synthext0226aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 226,dictionary,2026-05-29,synthetic,malicious,redirect_hijack,False,0.7075,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
